key_0,pokedex_number,name,date_published,generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_experience,percentage_male,Experience to level 100
856,737,Charjabug,2016,7,Normal,2,Bug,Electric,0.5,10.5,1,Battery,,,400.0,57.0,82.0,95.0,55.0,75.0,36.0,120.0,140.0,50.0,1000000
857,738,Vikavolt,2016,7,Normal,2,Bug,Electric,1.5,45.0,1,Levitate,,,500.0,77.0,70.0,90.0,145.0,75.0,43.0,45.0,225.0,50.0,1000000
858,739,Crabrawler,2016,7,Normal,1,Fighting,,0.6,7.0,3,Hyper Cutter,Iron Fist,Anger Point,338.0,47.0,82.0,57.0,42.0,47.0,63.0,225.0,68.0,50.0,1000000
859,740,Crabominable,2016,7,Normal,2,Fighting,Ice,1.7,180.0,3,Hyper Cutter,Iron Fist,Anger Point,478.0,97.0,132.0,77.0,62.0,67.0,43.0,60.0,167.0,50.0,1000000
860,741,Oricorio Baile Style,2016,7,Normal,2,Fire,Flying,0.6,3.4,1,Dancer,,,476.0,75.0,70.0,70.0,98.0,70.0,93.0,45.0,167.0,25.0,1000000
861,741,Oricorio Pom-Pom Style,2016,7,Normal,2,Electric,Flying,0.6,3.4,1,Dancer,,,476.0,75.0,70.0,70.0,98.0,70.0,93.0,45.0,167.0,25.0,1000000
862,741,Oricorio Pa'u Style,2016,7,Normal,2,Psychic,Flying,0.6,3.4,1,Dancer,,,476.0,75.0,70.0,70.0,98.0,70.0,93.0,45.0,167.0,25.0,1000000
863,741,Oricorio Sensu Style,2016,7,Normal,2,Ghost,Flying,0.6,3.4,1,Dancer,,,476.0,75.0,70.0,70.0,98.0,70.0,93.0,45.0,167.0,25.0,1000000
864,742,Cutiefly,2016,7,Normal,2,Bug,Fairy,0.1,0.2,3,Honey Gather,Shield Dust,Sweet Veil,304.0,40.0,45.0,40.0,55.0,40.0,84.0,190.0,61.0,50.0,1000000
865,743,Ribombee,2016,7,Normal,2,Bug,Fairy,0.2,0.5,3,Honey Gather,Shield Dust,Sweet Veil,464.0,60.0,55.0,60.0,95.0,70.0,124.0,75.0,162.0,50.0,1000000
866,744,Rockruff,2016,7,Normal,1,Rock,,0.5,9.2,3,Keen Eye,Vital Spirit,Steadfast,280.0,45.0,65.0,40.0,30.0,40.0,60.0,190.0,56.0,50.0,1000000
867,744,Own Tempo Rockruff,2016,7,Normal,1,Rock,,0.5,9.2,1,Own Tempo,,,280.0,45.0,65.0,40.0,30.0,40.0,60.0,190.0,56.0,50.0,1000000
868,745,Lycanroc Midday Form,2016,7,Normal,1,Rock,,0.8,25.0,3,Keen Eye,Sand Rush,Steadfast,487.0,75.0,115.0,65.0,55.0,65.0,112.0,90.0,170.0,50.0,800000
869,745,Lycanroc Midnight Form,2016,7,Normal,1,Rock,,1.1,25.0,3,Keen Eye,Vital Spirit,No Guard,487.0,85.0,115.0,75.0,55.0,75.0,82.0,90.0,170.0,50.0,800000
870,745,Lycanroc Dusk Form,2016,7,Normal,1,Rock,,0.8,25.0,1,Tough Claws,,,487.0,75.0,117.0,65.0,55.0,65.0,110.0,90.0,170.0,50.0,1000000
871,746,Wishiwashi Solo Form,2016,7,Normal,1,Water,,0.2,0.3,1,Schooling,,,175.0,45.0,20.0,20.0,25.0,25.0,40.0,60.0,61.0,50.0,1000000
872,746,Wishiwashi School Form,2016,7,Normal,1,Water,,8.2,78.6,1,Schooling,,,620.0,45.0,140.0,130.0,140.0,135.0,30.0,60.0,217.0,50.0,1000000
873,747,Mareanie,2016,7,Normal,2,Poison,Water,0.4,8.0,3,Merciless,Limber,Regenerator,305.0,50.0,53.0,62.0,43.0,52.0,45.0,190.0,61.0,50.0,1000000
874,748,Toxapex,2016,7,Normal,2,Poison,Water,0.7,14.5,3,Merciless,Limber,Regenerator,495.0,50.0,63.0,152.0,53.0,142.0,35.0,75.0,173.0,50.0,1000000
875,749,Mudbray,2016,7,Normal,1,Ground,,1.0,110.0,3,Own Tempo,Stamina,Inner Focus,385.0,70.0,100.0,70.0,45.0,55.0,45.0,190.0,77.0,50.0,1000000
876,750,Mudsdale,2016,7,Normal,1,Ground,,2.5,920.0,3,Own Tempo,Stamina,Inner Focus,500.0,100.0,125.0,100.0,55.0,85.0,35.0,60.0,175.0,50.0,1000000
877,751,Dewpider,2016,7,Normal,2,Water,Bug,0.3,4.0,2,Water Bubble,,Water Absorb,269.0,38.0,40.0,52.0,40.0,72.0,27.0,200.0,54.0,50.0,1000000
878,752,Araquanid,2016,7,Normal,2,Water,Bug,1.8,82.0,2,Water Bubble,,Water Absorb,454.0,68.0,70.0,92.0,50.0,132.0,42.0,100.0,159.0,50.0,1000000
879,753,Fomantis,2016,7,Normal,1,Grass,,0.3,1.5,2,Leaf Guard,,Contrary,250.0,40.0,55.0,35.0,50.0,35.0,35.0,190.0,50.0,50.0,1000000
880,754,Lurantis,2016,7,Normal,1,Grass,,0.9,18.5,2,Leaf Guard,,Contrary,480.0,70.0,105.0,90.0,80.0,90.0,45.0,75.0,168.0,50.0,1000000
881,755,Morelull,2016,7,Normal,2,Grass,Fairy,0.2,1.5,3,Illuminate,Effect Spore,Rain Dish,285.0,40.0,35.0,55.0,65.0,75.0,15.0,190.0,57.0,50.0,1000000
882,756,Shiinotic,2016,7,Normal,2,Grass,Fairy,1.0,11.5,3,Illuminate,Effect Spore,Rain Dish,405.0,60.0,45.0,80.0,90.0,100.0,30.0,75.0,142.0,50.0,1000000
883,757,Salandit,2016,7,Normal,2,Poison,Fire,0.6,4.8,2,Corrosion,,Oblivious,320.0,48.0,44.0,40.0,71.0,40.0,77.0,120.0,64.0,87.5,1000000
884,758,Salazzle,2016,7,Normal,2,Poison,Fire,1.2,22.2,2,Corrosion,,Oblivious,480.0,68.0,64.0,60.0,111.0,60.0,117.0,45.0,168.0,0.0,1059860
885,759,Stufful,2016,7,Normal,2,Normal,Fighting,0.5,6.8,3,Fluffy,Klutz,Cute Charm,340.0,70.0,75.0,50.0,45.0,50.0,50.0,140.0,68.0,50.0,1059860
886,760,Bewear,2016,7,Normal,2,Normal,Fighting,2.1,135.0,3,Fluffy,Klutz,Unnerve,500.0,120.0,125.0,80.0,55.0,60.0,60.0,70.0,175.0,50.0,1059860
887,761,Bounsweet,2016,7,Normal,1,Grass,,0.3,3.2,3,Leaf Guard,Oblivious,Sweet Veil,210.0,42.0,30.0,38.0,30.0,38.0,32.0,235.0,42.0,0.0,800000
888,762,Steenee,2016,7,Normal,1,Grass,,0.7,8.2,3,Leaf Guard,Oblivious,Sweet Veil,290.0,52.0,40.0,48.0,40.0,48.0,62.0,120.0,102.0,0.0,1250000
889,763,Tsareena,2016,7,Normal,1,Grass,,1.2,21.4,3,Leaf Guard,Queenly Majesty,Sweet Veil,510.0,72.0,120.0,98.0,50.0,98.0,72.0,45.0,230.0,0.0,1250000
890,764,Comfey,2016,7,Normal,1,Fairy,,0.1,0.3,3,Flower Veil,Triage,Natural Cure,485.0,51.0,52.0,90.0,82.0,110.0,100.0,60.0,170.0,25.0,1000000
891,765,Oranguru,2016,7,Normal,2,Normal,Psychic,1.5,76.0,3,Inner Focus,Telepathy,Symbiosis,490.0,90.0,60.0,80.0,90.0,110.0,60.0,45.0,172.0,50.0,1000000
892,766,Passimian,2016,7,Normal,1,Fighting,,2.0,82.8,2,Receiver,,Defiant,490.0,100.0,120.0,90.0,40.0,60.0,80.0,45.0,172.0,50.0,1000000
893,767,Wimpod,2016,7,Normal,2,Bug,Water,0.5,12.0,1,Wimp Out,,,230.0,25.0,35.0,40.0,20.0,30.0,80.0,90.0,46.0,50.0,1000000
894,768,Golisopod,2016,7,Normal,2,Bug,Water,2.0,108.0,1,Emergency Exit,,,530.0,75.0,125.0,140.0,60.0,90.0,40.0,45.0,186.0,50.0,800000
895,769,Sandygast,2016,7,Normal,2,Ghost,Ground,0.5,70.0,2,Water Compaction,,Sand Veil,320.0,55.0,55.0,80.0,70.0,45.0,15.0,140.0,64.0,50.0,1250000
896,770,Palossand,2016,7,Normal,2,Ghost,Ground,1.3,250.0,2,Water Compaction,,Sand Veil,480.0,85.0,75.0,110.0,100.0,75.0,35.0,60.0,168.0,50.0,1250000
897,771,Pyukumuku,2016,7,Normal,1,Water,,0.3,1.2,2,Innards Out,,Unaware,410.0,55.0,60.0,130.0,30.0,130.0,5.0,60.0,144.0,50.0,1059860
898,772,Type: Null,2016,7,Sub Legendary,1,Normal,,1.9,120.5,1,Battle Armor,,,534.0,95.0,95.0,95.0,95.0,95.0,59.0,3.0,107.0,,1059860
899,773,Silvally,2016,7,Sub Legendary,1,Normal,,2.3,100.5,1,RKS System,,,570.0,95.0,95.0,95.0,95.0,95.0,95.0,3.0,257.0,,1250000
900,774,Minior Meteor Form,2016,7,Normal,2,Rock,Flying,0.3,40.0,1,Shields Down,,,440.0,60.0,60.0,100.0,60.0,100.0,60.0,30.0,154.0,,1000000
901,774,Minior Core Form,2016,7,Normal,2,Rock,Flying,0.3,0.3,1,Shields Down,,,500.0,60.0,100.0,60.0,100.0,60.0,120.0,30.0,175.0,,1000000
902,775,Komala,2016,7,Normal,1,Normal,,0.4,19.9,1,Comatose,,,480.0,65.0,115.0,65.0,75.0,95.0,65.0,45.0,168.0,50.0,1000000
903,776,Turtonator,2016,7,Normal,2,Fire,Dragon,2.0,212.0,1,Shell Armor,,,485.0,60.0,78.0,135.0,91.0,85.0,36.0,70.0,170.0,50.0,1000000
904,777,Togedemaru,2016,7,Normal,2,Electric,Steel,0.3,3.3,3,Iron Barbs,Lightning Rod,Sturdy,435.0,65.0,98.0,63.0,40.0,73.0,96.0,180.0,152.0,50.0,1000000
905,778,Mimikyu,2016,7,Normal,2,Ghost,Fairy,0.2,0.7,1,Disguise,,,476.0,55.0,90.0,80.0,50.0,105.0,96.0,45.0,167.0,50.0,1000000
906,779,Bruxish,2016,7,Normal,2,Water,Psychic,0.9,19.0,3,Dazzling,Strong Jaw,Wonder Skin,475.0,68.0,105.0,70.0,70.0,70.0,92.0,80.0,166.0,50.0,1250000
907,780,Drampa,2016,7,Normal,2,Normal,Dragon,3.0,185.0,3,Berserk,Sap Sipper,Cloud Nine,485.0,78.0,60.0,85.0,135.0,91.0,36.0,70.0,170.0,50.0,1250000
908,781,Dhelmise,2016,7,Normal,2,Ghost,Grass,3.9,210.0,1,Steelworker,,,517.0,70.0,131.0,100.0,86.0,90.0,40.0,25.0,181.0,,1250000
909,782,Jangmo-o,2016,7,Normal,1,Dragon,,0.6,29.7,3,Bulletproof,Soundproof,Overcoat,300.0,45.0,55.0,65.0,45.0,45.0,45.0,45.0,60.0,50.0,1250000
910,783,Hakamo-o,2016,7,Normal,2,Dragon,Fighting,1.2,47.0,3,Bulletproof,Soundproof,Overcoat,420.0,55.0,75.0,90.0,65.0,70.0,65.0,45.0,147.0,50.0,1250000
911,784,Kommo-o,2016,7,Normal,2,Dragon,Fighting,1.6,78.2,3,Bulletproof,Soundproof,Overcoat,600.0,75.0,110.0,125.0,100.0,105.0,85.0,45.0,270.0,50.0,1250000
912,785,Tapu Koko,2016,7,Sub Legendary,2,Electric,Fairy,1.8,20.5,2,Electric Surge,,Telepathy,570.0,70.0,115.0,85.0,95.0,75.0,130.0,3.0,257.0,,1250000
913,786,Tapu Lele,2016,7,Sub Legendary,2,Psychic,Fairy,1.2,18.6,2,Psychic Surge,,Telepathy,570.0,70.0,85.0,75.0,130.0,115.0,95.0,3.0,257.0,,1250000
914,787,Tapu Bulu,2016,7,Sub Legendary,2,Grass,Fairy,1.9,45.5,2,Grassy Surge,,Telepathy,570.0,70.0,130.0,115.0,85.0,95.0,75.0,3.0,257.0,,1250000
915,788,Tapu Fini,2016,7,Sub Legendary,2,Water,Fairy,1.3,21.2,2,Misty Surge,,Telepathy,570.0,70.0,75.0,115.0,95.0,130.0,85.0,3.0,257.0,,1250000
916,789,Cosmog,2016,7,Legendary,1,Psychic,,0.2,0.1,1,Unaware,,,200.0,43.0,29.0,31.0,29.0,31.0,37.0,45.0,40.0,,1250000
917,790,Cosmoem,2016,7,Legendary,1,Psychic,,0.1,999.9,1,Sturdy,,,400.0,43.0,29.0,131.0,29.0,131.0,37.0,45.0,140.0,,1250000
918,791,Solgaleo,2016,7,Legendary,2,Psychic,Steel,3.4,230.0,1,Full Metal Body,,,680.0,137.0,137.0,107.0,113.0,89.0,97.0,45.0,306.0,,1250000
919,792,Lunala,2016,7,Legendary,2,Psychic,Ghost,4.0,120.0,1,Shadow Shield,,,680.0,137.0,113.0,89.0,137.0,107.0,97.0,45.0,306.0,,1250000
920,793,Nihilego,2016,7,Sub Legendary,2,Rock,Poison,1.2,55.5,1,Beast Boost,,,570.0,109.0,53.0,47.0,127.0,131.0,103.0,45.0,257.0,,1250000
921,794,Buzzwole,2016,7,Sub Legendary,2,Bug,Fighting,2.4,333.6,1,Beast Boost,,,570.0,107.0,139.0,139.0,53.0,53.0,79.0,45.0,257.0,,1250000
922,795,Pheromosa,2016,7,Sub Legendary,2,Bug,Fighting,1.8,25.0,1,Beast Boost,,,570.0,71.0,137.0,37.0,137.0,37.0,151.0,45.0,257.0,,1250000
923,796,Xurkitree,2016,7,Sub Legendary,1,Electric,,3.8,100.0,1,Beast Boost,,,570.0,83.0,89.0,71.0,173.0,71.0,83.0,45.0,257.0,,1250000
924,797,Celesteela,2016,7,Sub Legendary,2,Steel,Flying,9.2,999.9,1,Beast Boost,,,570.0,97.0,101.0,103.0,107.0,101.0,61.0,45.0,257.0,,1250000
925,798,Kartana,2016,7,Sub Legendary,2,Grass,Steel,0.3,0.1,1,Beast Boost,,,570.0,59.0,181.0,131.0,59.0,31.0,109.0,45.0,257.0,,1250000
926,799,Guzzlord,2016,7,Sub Legendary,2,Dark,Dragon,5.5,888.0,1,Beast Boost,,,570.0,223.0,101.0,53.0,97.0,53.0,43.0,45.0,257.0,,1250000
927,800,Necrozma,2016,7,Legendary,1,Psychic,,2.4,230.0,1,Prism Armor,,,600.0,97.0,107.0,101.0,127.0,89.0,79.0,255.0,270.0,,1250000
928,800,Dusk Mane Necrozma,2016,7,Legendary,2,Psychic,Steel,3.8,460.0,1,Prism Armor,,,680.0,97.0,157.0,127.0,113.0,109.0,77.0,3.0,306.0,,1250000
929,800,Dawn Wings Necrozma,2016,7,Legendary,2,Psychic,Ghost,4.2,350.0,1,Prism Armor,,,680.0,97.0,113.0,109.0,157.0,127.0,77.0,3.0,306.0,,1250000
930,800,Ultra Necrozma,2016,7,Legendary,2,Psychic,Dragon,7.5,230.0,1,Neuroforce,,,754.0,97.0,167.0,97.0,167.0,97.0,129.0,3.0,339.0,,1250000
931,801,Magearna,2016,7,Mythical,2,Steel,Fairy,1.0,80.5,1,Soul-Heart,,,600.0,80.0,95.0,115.0,130.0,115.0,65.0,3.0,270.0,,1250000
932,802,Marshadow,2016,7,Mythical,2,Fighting,Ghost,0.7,22.2,1,Technician,,,600.0,90.0,125.0,80.0,90.0,90.0,125.0,3.0,270.0,,1250000
933,803,Poipole,2016,7,Sub Legendary,1,Poison,,0.6,1.8,1,Beast Boost,,,420.0,67.0,73.0,67.0,73.0,67.0,73.0,45.0,189.0,,1250000
934,804,Naganadel,2016,7,Sub Legendary,2,Poison,Dragon,3.6,150.0,1,Beast Boost,,,540.0,73.0,73.0,73.0,127.0,73.0,121.0,45.0,243.0,,1250000
935,805,Stakataka,2016,7,Sub Legendary,2,Rock,Steel,5.5,820.0,1,Beast Boost,,,570.0,61.0,131.0,211.0,53.0,101.0,13.0,30.0,257.0,,1250000
936,806,Blacephalon,2016,7,Sub Legendary,2,Fire,Ghost,1.8,13.0,1,Beast Boost,,,570.0,53.0,127.0,53.0,151.0,79.0,107.0,30.0,257.0,,1250000
937,807,Zeraora,2016,7,Mythical,1,Electric,,1.5,44.5,1,Volt Absorb,,,600.0,88.0,112.0,75.0,102.0,80.0,143.0,3.0,270.0,,1059860
938,808,Meltan,2016,7,Mythical,1,Steel,,0.2,8.0,1,Magnet Pull,,,300.0,46.0,65.0,65.0,55.0,35.0,34.0,,,,1059860
939,809,Melmetal,2016,7,Mythical,1,Steel,,2.5,800.0,1,Iron Fist,,,600.0,135.0,143.0,143.0,80.0,65.0,34.0,,,,1059860
940,810,Grookey,2019,8,Normal,1,Grass,,0.3,5.0,2,Overgrow,,Grassy Surge,310.0,50.0,65.0,50.0,40.0,40.0,65.0,,,,1059860
941,811,Thwackey,2019,8,Normal,1,Grass,,0.7,14.0,2,Overgrow,,Grassy Surge,420.0,70.0,85.0,70.0,55.0,60.0,80.0,,,,1059860
942,812,Rillaboom,2019,8,Normal,1,Grass,,2.1,90.0,2,Overgrow,,Grassy Surge,530.0,100.0,125.0,90.0,60.0,70.0,85.0,,,,1059860
943,813,Scorbunny,2019,8,Normal,1,Fire,,0.3,4.5,2,Blaze,,Libero,310.0,50.0,71.0,40.0,40.0,40.0,69.0,,,,1059860
944,814,Raboot,2019,8,Normal,1,Fire,,0.6,9.0,2,Blaze,,Libero,420.0,65.0,86.0,60.0,55.0,60.0,94.0,,,,1059860
945,815,Cinderace,2019,8,Normal,1,Fire,,1.4,33.0,2,Blaze,,Libero,530.0,80.0,116.0,75.0,65.0,75.0,119.0,,,,1059860
946,816,Sobble,2019,8,Normal,1,Water,,0.3,4.0,2,Torrent,,Sniper,310.0,50.0,40.0,40.0,70.0,40.0,70.0,,,,1000000
947,817,Drizzile,2019,8,Normal,1,Water,,0.7,11.5,2,Torrent,,Sniper,420.0,65.0,60.0,55.0,95.0,55.0,90.0,,,,1000000
948,818,Inteleon,2019,8,Normal,1,Water,,1.9,45.2,2,Torrent,,Sniper,530.0,70.0,85.0,65.0,125.0,65.0,120.0,,,,1059860
949,819,Skwovet,2019,8,Normal,1,Normal,,0.3,2.5,2,Cheek Pouch,,Gluttony,275.0,70.0,55.0,55.0,35.0,35.0,25.0,,,,1059860
950,820,Greedent,2019,8,Normal,1,Normal,,0.6,6.0,2,Cheek Pouch,,Gluttony,460.0,120.0,95.0,95.0,55.0,75.0,20.0,,,,1059860
951,821,Rookidee,2019,8,Normal,1,Flying,,0.2,1.8,3,Keen Eye,Unnerve,Big Pecks,245.0,38.0,47.0,35.0,33.0,35.0,57.0,,,,1000000
952,822,Corvisquire,2019,8,Normal,1,Flying,,0.8,16.0,3,Keen Eye,Unnerve,Big Pecks,365.0,68.0,67.0,55.0,43.0,55.0,77.0,,,,1000000
953,823,Corviknight,2019,8,Normal,2,Flying,Steel,2.2,75.0,3,Pressure,Unnerve,Mirror Armor,495.0,98.0,87.0,105.0,53.0,85.0,67.0,,,,1000000
954,824,Blipbug,2019,8,Normal,1,Bug,,0.4,8.0,3,Swarm,Compound Eyes,Telepathy,180.0,25.0,20.0,20.0,25.0,45.0,45.0,,,,800000
955,825,Dottler,2019,8,Normal,2,Bug,Psychic,0.4,19.5,3,Swarm,Compound Eyes,Telepathy,335.0,50.0,35.0,80.0,50.0,90.0,30.0,,,,800000
956,826,Orbeetle,2019,8,Normal,2,Bug,Psychic,0.4,40.8,3,Swarm,Frisk,Telepathy,505.0,60.0,45.0,110.0,80.0,120.0,90.0,,,,1000000
957,827,Nickit,2019,8,Normal,1,Dark,,0.6,8.9,3,Run Away,Unburden,Stakeout,245.0,40.0,28.0,28.0,47.0,52.0,50.0,,,,1000000
958,828,Thievul,2019,8,Normal,1,Dark,,1.2,19.9,3,Run Away,Unburden,Stakeout,455.0,70.0,58.0,58.0,87.0,92.0,90.0,,,,1000000
959,829,Gossifleur,2019,8,Normal,1,Grass,,0.4,2.2,3,Cotton Down,Regenerator,Effect Spore,250.0,40.0,40.0,60.0,40.0,60.0,10.0,,,,1000000
960,830,Eldegoss,2019,8,Normal,1,Grass,,0.5,2.5,3,Cotton Down,Regenerator,Effect Spore,460.0,60.0,50.0,90.0,80.0,120.0,60.0,,,,1000000
961,831,Wooloo,2019,8,Normal,1,Normal,,0.6,6.0,3,Fluffy,Run Away,Bulletproof,270.0,42.0,40.0,55.0,40.0,45.0,48.0,,,,1000000
962,832,Dubwool,2019,8,Normal,1,Normal,,1.3,43.0,3,Fluffy,Steadfast,Bulletproof,490.0,72.0,80.0,100.0,60.0,90.0,88.0,,,,800000
963,833,Chewtle,2019,8,Normal,1,Water,,0.3,8.5,3,Strong Jaw,Shell Armor,Swift Swim,284.0,50.0,64.0,50.0,38.0,38.0,44.0,,,,800000
964,834,Drednaw,2019,8,Normal,2,Water,Rock,1.0,115.5,3,Strong Jaw,Shell Armor,Swift Swim,485.0,90.0,115.0,90.0,48.0,68.0,74.0,,,,1059860
965,835,Yamper,2019,8,Normal,1,Electric,,0.3,13.5,2,Ball Fetch,,Rattled,270.0,59.0,45.0,50.0,40.0,50.0,26.0,,,,1059860
966,836,Boltund,2019,8,Normal,1,Electric,,1.0,34.0,2,Strong Jaw,,Competitive,490.0,69.0,90.0,60.0,90.0,60.0,121.0,,,,1059860
967,837,Rolycoly,2019,8,Normal,1,Rock,,0.3,12.0,3,Steam Engine,Heatproof,Flash Fire,240.0,30.0,40.0,50.0,40.0,50.0,30.0,,,,600000
968,838,Carkol,2019,8,Normal,2,Rock,Fire,1.1,78.0,3,Steam Engine,Flame Body,Flash Fire,410.0,80.0,60.0,90.0,60.0,70.0,50.0,,,,600000
969,839,Coalossal,2019,8,Normal,2,Rock,Fire,2.8,310.5,3,Steam Engine,Flame Body,Flash Fire,510.0,110.0,80.0,120.0,80.0,90.0,30.0,,,,600000
970,840,Applin,2019,8,Normal,2,Grass,Dragon,0.2,0.5,3,Ripen,Gluttony,Bulletproof,260.0,40.0,40.0,80.0,40.0,40.0,20.0,,,,1000000
971,841,Flapple,2019,8,Normal,2,Grass,Dragon,0.3,1.0,3,Ripen,Gluttony,Hustle,485.0,70.0,110.0,80.0,95.0,60.0,70.0,,,,1000000
972,842,Appletun,2019,8,Normal,2,Grass,Dragon,0.4,13.0,3,Ripen,Gluttony,Thick Fat,485.0,110.0,85.0,80.0,100.0,80.0,30.0,,,,1000000
973,843,Silicobra,2019,8,Normal,1,Ground,,2.2,7.6,3,Sand Spit,Shed Skin,Sand Veil,315.0,52.0,57.0,75.0,35.0,50.0,46.0,,,,1250000
974,844,Sandaconda,2019,8,Normal,1,Ground,,3.8,65.5,3,Sand Spit,Shed Skin,Sand Veil,510.0,72.0,107.0,125.0,65.0,70.0,71.0,,,,1250000
975,845,Cramorant,2019,8,Normal,2,Flying,Water,0.8,18.0,1,Gulp Missile,,,475.0,70.0,85.0,55.0,85.0,95.0,85.0,,,,1059860
976,846,Arrokuda,2019,8,Normal,1,Water,,0.5,1.0,2,Swift Swim,,Propeller Tail,280.0,41.0,63.0,40.0,40.0,30.0,66.0,,,,1059860
977,847,Barraskewda,2019,8,Normal,1,Water,,1.3,30.0,2,Swift Swim,,Propeller Tail,490.0,61.0,123.0,60.0,60.0,50.0,136.0,,,,1000000
978,848,Toxel,2019,8,Normal,2,Electric,Poison,0.4,11.0,3,Rattled,Static,Klutz,242.0,40.0,38.0,35.0,54.0,35.0,40.0,,,,1000000
979,849,Toxtricity Low Key Form,2019,8,Normal,2,Electric,Poison,1.6,40.0,3,Punk Rock,Minus,Technician,502.0,75.0,98.0,70.0,114.0,70.0,75.0,,,,1059860
980,849,Toxtricity Amped Form,2019,8,Normal,2,Electric,Poison,1.6,40.0,3,Punk Rock,Plus,Technician,502.0,75.0,98.0,70.0,114.0,70.0,75.0,,,,1059860
981,850,Sizzlipede,2019,8,Normal,2,Fire,Bug,0.7,1.0,3,Flash Fire,White Smoke,Flame Body,305.0,50.0,65.0,45.0,50.0,50.0,45.0,,,,1000000
982,851,Centiskorch,2019,8,Normal,2,Fire,Bug,3.0,120.0,3,Flash Fire,White Smoke,Flame Body,525.0,100.0,115.0,65.0,90.0,90.0,65.0,,,,1000000
983,852,Clobbopus,2019,8,Normal,1,Fighting,,0.6,4.0,2,Limber,,Technician,310.0,50.0,68.0,60.0,50.0,50.0,32.0,,,,1250000
984,853,Grapploct,2019,8,Normal,1,Fighting,,1.6,39.0,2,Limber,,Technician,480.0,80.0,118.0,90.0,70.0,80.0,42.0,,,,1250000
985,854,Sinistea,2019,8,Normal,1,Ghost,,0.1,0.2,2,Weak Armor,,Cursed Body,308.0,40.0,45.0,45.0,74.0,54.0,50.0,,,,1250000
986,855,Polteageist,2019,8,Normal,1,Ghost,,0.2,0.4,2,Weak Armor,,Cursed Body,508.0,60.0,65.0,65.0,134.0,114.0,70.0,,,,1000000
987,856,Hatenna,2019,8,Normal,1,Psychic,,0.4,3.4,3,Healer,Anticipation,Magic Bounce,265.0,42.0,30.0,45.0,56.0,53.0,39.0,,,,1000000
988,857,Hattrem,2019,8,Normal,1,Psychic,,0.6,4.8,3,Healer,Anticipation,Magic Bounce,370.0,57.0,40.0,65.0,86.0,73.0,49.0,,,,1000000
989,858,Hatterene,2019,8,Normal,2,Psychic,Fairy,2.1,5.0,3,Healer,Anticipation,Magic Bounce,510.0,57.0,90.0,95.0,136.0,103.0,29.0,,,,1000000
990,859,Impidimp,2019,8,Normal,2,Dark,Fairy,0.4,5.5,3,Prankster,Frisk,Pickpocket,265.0,45.0,45.0,30.0,55.0,40.0,50.0,,,,1000000
991,860,Morgrem,2019,8,Normal,2,Dark,Fairy,0.8,12.5,3,Prankster,Frisk,Pickpocket,370.0,65.0,60.0,45.0,75.0,55.0,70.0,,,,800000
992,861,Grimmsnarl,2019,8,Normal,2,Dark,Fairy,1.5,61.0,3,Prankster,Frisk,Pickpocket,510.0,95.0,120.0,65.0,95.0,75.0,60.0,,,,1000000
993,862,Obstagoon,2019,8,Normal,2,Dark,Normal,1.6,46.0,3,Reckless,Guts,Defiant,520.0,93.0,90.0,101.0,60.0,81.0,95.0,,,,1000000
994,863,Perrserker,2019,8,Normal,1,Steel,,0.8,28.0,3,Battle Armor,Tough Claws,Steely Spirit,440.0,70.0,110.0,100.0,50.0,60.0,50.0,,,,1000000
995,864,Cursola,2019,8,Normal,1,Ghost,,1.0,0.4,2,Weak Armor,,Perish Body,510.0,60.0,95.0,50.0,145.0,130.0,30.0,,,,1000000
996,865,Sirfetch'd,2019,8,Normal,1,Fighting,,0.8,117.0,2,Steadfast,,Scrappy,507.0,62.0,135.0,95.0,68.0,82.0,65.0,,,,1000000
997,866,Mr. Rime,2019,8,Normal,2,Psychic,Ice,1.5,58.2,3,Tangled Feet,Screen Cleaner,Ice Body,520.0,80.0,85.0,75.0,110.0,100.0,70.0,,,,1000000
998,867,Runerigus,2019,8,Normal,2,Ground,Ghost,1.6,66.6,1,Wandering Spirit,,,483.0,58.0,95.0,145.0,50.0,105.0,30.0,,,,1000000
999,868,Milcery,2019,8,Normal,1,Fairy,,0.2,0.3,2,Sweet Veil,,Aroma Veil,270.0,45.0,40.0,40.0,50.0,61.0,34.0,,,,1000000
1000,869,Alcremie,2019,8,Normal,1,Fairy,,0.3,0.5,2,Sweet Veil,,Aroma Veil,495.0,65.0,60.0,75.0,110.0,121.0,64.0,,,,1000000
1001,870,Falinks,2019,8,Normal,1,Fighting,,3.0,62.0,2,Battle Armor,,Defiant,470.0,65.0,100.0,100.0,70.0,60.0,75.0,,,,1250000
1002,871,Pincurchin,2019,8,Normal,1,Electric,,0.3,1.0,2,Lightning Rod,,Electric Surge,435.0,48.0,101.0,95.0,91.0,85.0,15.0,,,,1250000
1003,872,Snom,2019,8,Normal,2,Ice,Bug,0.3,3.8,2,Shield Dust,,Ice Scales,185.0,30.0,25.0,35.0,45.0,30.0,20.0,,,,1250000
1004,873,Frosmoth,2019,8,Normal,2,Ice,Bug,1.3,42.0,2,Shield Dust,,Ice Scales,475.0,70.0,65.0,60.0,125.0,90.0,65.0,,,,800000
